season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,hour,day,month,year
1,0,1,3,9.84,12.88,87,7.0015,161,19,2,2,1
1,0,1,3,9.84,12.12,87,8.9981,125,20,2,2,1
1,0,1,3,9.84,11.365,87,12.998,129,21,2,2,1
1,0,1,2,9.84,12.12,87,8.9981,98,22,2,2,1
1,0,1,2,9.84,12.12,87,11.0014,60,23,2,2,1
1,0,1,2,9.84,12.12,87,11.0014,26,0,3,2,1
1,0,1,2,9.84,12.12,87,8.9981,12,1,3,2,1
1,0,1,1,9.02,11.365,80,8.9981,2,2,3,2,1
1,0,1,1,9.02,10.605,80,19.0012,4,3,3,2,1
1,0,1,2,9.02,9.85,75,30.0026,1,4,3,2,1
1,0,1,1,8.2,9.09,75,19.0012,18,5,3,2,1
1,0,1,1,8.2,9.09,75,19.0012,76,6,3,2,1
1,0,1,1,8.2,9.85,69,16.9979,267,7,3,2,1
1,0,1,1,8.2,9.85,64,16.9979,484,8,3,2,1
1,0,1,1,8.2,9.85,59,15.0013,238,9,3,2,1
1,0,1,1,9.02,10.605,51,15.0013,97,10,3,2,1
1,0,1,1,9.84,11.365,52,15.0013,99,11,3,2,1
1,0,1,1,10.66,11.365,48,22.0028,158,12,3,2,1
1,0,1,1,12.3,13.635,42,22.0028,154,13,3,2,1
1,0,1,1,13.12,15.15,39,19.9995,144,14,3,2,1
1,0,1,1,13.12,15.15,36,19.9995,134,15,3,2,1
1,0,1,1,13.94,16.665,36,0.0,238,16,3,2,1
1,0,1,1,13.94,16.665,34,8.9981,399,17,3,2,1
1,0,1,1,13.94,16.665,31,11.0014,417,18,3,2,1
1,0,1,1,13.12,16.665,33,7.0015,295,19,3,2,1
1,0,1,1,13.12,17.425,36,0.0,199,20,3,2,1
1,0,1,1,12.3,15.91,52,6.0032,177,21,3,2,1
1,0,1,2,12.3,16.665,56,0.0,107,22,3,2,1
1,0,1,2,12.3,16.665,52,0.0,84,23,3,2,1
1,0,1,2,11.48,15.15,65,6.0032,43,0,4,2,1
1,0,1,2,11.48,15.15,61,6.0032,13,1,4,2,1
1,0,1,1,10.66,14.395,52,6.0032,16,2,4,2,1
1,0,1,1,10.66,14.395,56,6.0032,5,3,4,2,1
1,0,1,1,10.66,14.395,56,6.0032,2,4,4,2,1
1,0,1,1,9.84,11.365,52,15.0013,17,5,4,2,1
1,0,1,1,8.2,9.85,59,12.998,64,6,4,2,1
1,0,1,1,8.2,10.605,59,11.0014,230,7,4,2,1
1,0,1,1,8.2,10.605,59,11.0014,448,8,4,2,1
1,0,1,1,9.02,11.365,55,11.0014,275,9,4,2,1
1,0,1,2,10.66,13.635,48,8.9981,124,10,4,2,1
1,0,1,2,11.48,14.395,45,7.0015,153,11,4,2,1
1,0,1,2,12.3,15.15,42,8.9981,176,12,4,2,1
1,0,1,2,12.3,15.91,42,6.0032,192,13,4,2,1
1,0,1,2,13.12,16.665,39,6.0032,146,14,4,2,1
1,0,1,2,13.12,16.665,45,8.9981,191,15,4,2,1
1,0,1,2,13.94,15.91,42,16.9979,268,16,4,2,1
1,0,1,2,13.94,16.665,42,12.998,396,17,4,2,1
1,0,1,3,12.3,15.15,61,8.9981,359,18,4,2,1
1,0,1,2,13.12,17.425,57,0.0,262,19,4,2,1
1,0,1,2,13.12,17.425,57,0.0,151,20,4,2,1
1,0,1,2,13.12,16.665,66,6.0032,122,21,4,2,1
1,0,1,2,13.12,17.425,66,0.0,113,22,4,2,1
1,0,1,2,12.3,15.91,70,6.0032,65,23,4,2,1
1,0,0,2,12.3,15.15,70,8.9981,53,0,5,2,1
1,0,0,3,11.48,14.395,81,8.9981,45,1,5,2,1
1,0,0,3,10.66,12.88,81,12.998,26,2,5,2,1
1,0,0,3,9.84,11.365,87,15.0013,9,3,5,2,1
1,0,0,3,9.84,11.365,87,15.0013,4,4,5,2,1
1,0,0,3,9.02,11.365,93,11.0014,2,5,5,2,1
1,0,0,3,9.02,11.365,93,8.9981,9,6,5,2,1
1,0,0,3,9.02,11.365,93,8.9981,19,7,5,2,1
1,0,0,3,9.02,11.365,93,8.9981,78,8,5,2,1
1,0,0,3,9.02,12.12,93,7.0015,90,9,5,2,1
1,0,0,3,9.02,12.12,93,7.0015,166,10,5,2,1
1,0,0,2,9.84,12.88,81,7.0015,183,11,5,2,1
1,0,0,2,10.66,12.88,81,11.0014,221,12,5,2,1
1,0,0,2,10.66,12.12,81,19.0012,235,13,5,2,1
1,0,0,2,10.66,12.12,81,16.9979,243,14,5,2,1
1,0,0,2,12.3,13.635,61,19.9995,124,15,5,2,1
1,0,0,3,9.02,9.85,75,27.9993,146,16,5,2,1
1,0,0,3,9.02,9.09,69,31.0009,144,17,5,2,1
1,0,0,2,9.02,9.09,47,43.9989,108,18,5,2,1
1,0,0,2,8.2,7.575,40,36.9974,87,19,5,2,1
1,0,0,2,6.56,6.06,43,36.9974,63,20,5,2,1
1,0,0,1,5.74,3.79,43,43.0006,48,21,5,2,1
1,0,0,2,5.74,5.305,39,26.0027,46,22,5,2,1
1,0,0,3,4.92,3.79,50,32.9975,20,23,5,2,1
1,0,0,3,4.1,3.79,68,26.0027,21,0,6,2,1
1,0,0,3,3.28,2.275,79,31.0009,24,1,6,2,1
1,0,0,2,4.1,3.03,58,39.0007,27,2,6,2,1
1,0,0,2,4.1,2.275,46,46.0022,14,3,6,2,1
1,0,0,2,4.1,2.275,46,47.9988,1,4,6,2,1
1,0,0,1,4.1,3.79,49,26.0027,3,5,6,2,1
1,0,0,1,4.1,3.79,49,26.0027,2,6,6,2,1
1,0,0,1,3.28,4.545,53,12.998,18,7,6,2,1
1,0,0,1,3.28,3.79,53,16.9979,26,8,6,2,1
1,0,0,1,4.1,4.545,49,19.9995,63,9,6,2,1
1,0,0,1,4.92,5.305,42,23.9994,91,10,6,2,1
1,0,0,1,4.92,5.305,42,19.9995,124,11,6,2,1
1,0,0,1,5.74,3.79,39,43.0006,140,12,6,2,1
1,0,0,1,6.56,6.06,40,30.0026,138,13,6,2,1
1,0,0,1,6.56,6.06,40,35.0008,111,14,6,2,1
1,0,0,1,6.56,6.06,40,36.9974,155,15,6,2,1
1,0,0,1,8.2,8.335,34,31.0009,164,16,6,2,1
1,0,0,1,7.38,7.575,37,27.9993,87,17,6,2,1
1,0,0,1,6.56,6.06,40,31.0009,96,18,6,2,1
1,0,0,1,6.56,6.82,40,19.0012,80,19,6,2,1
1,0,0,1,5.74,6.06,42,22.0028,57,20,6,2,1
1,0,0,1,5.74,6.06,43,19.9995,36,21,6,2,1
1,0,0,1,5.74,7.575,43,11.0014,28,22,6,2,1
1,0,0,1,5.74,6.82,43,15.0013,23,23,6,2,1
1,0,1,1,5.74,6.82,46,15.0013,9,0,0,2,1
1,0,1,1,4.92,6.06,50,15.0013,6,1,0,2,1
1,0,1,1,5.74,6.82,46,12.998,4,2,0,2,1
1,0,1,1,4.92,7.575,54,7.0015,1,3,0,2,1
1,0,1,1,4.92,8.335,54,6.0032,2,4,0,2,1
1,0,1,1,4.1,6.06,58,8.9981,17,5,0,2,1
1,0,1,1,4.1,5.305,54,15.0013,72,6,0,2,1
1,0,1,1,4.1,5.305,54,12.998,195,7,0,2,1
1,0,1,1,4.1,6.06,54,8.9981,417,8,0,2,1
1,0,1,1,4.92,6.82,50,12.998,205,9,0,2,1
1,0,1,1,5.74,7.575,50,8.9981,71,10,0,2,1
1,0,1,1,9.02,11.365,37,12.998,90,11,0,2,1
1,0,1,1,11.48,12.88,28,22.0028,118,12,0,2,1
1,0,1,1,13.12,15.15,22,15.0013,140,13,0,2,1
1,0,1,1,13.94,17.425,23,7.0015,135,14,0,2,1
1,0,1,1,14.76,17.425,27,8.9981,155,15,0,2,1
1,0,1,1,14.76,17.425,23,12.998,211,16,0,2,1
1,0,1,1,14.76,17.425,23,12.998,407,17,0,2,1
1,0,1,1,13.94,15.91,25,16.9979,405,18,0,2,1
1,0,1,1,13.94,16.665,25,8.9981,263,19,0,2,1
1,0,1,1,12.3,15.15,42,11.0014,214,20,0,2,1
1,0,1,1,11.48,14.395,45,8.9981,147,21,0,2,1
1,0,1,1,10.66,13.635,56,7.0015,102,22,0,2,1
1,0,1,1,11.48,15.91,41,0.0,36,23,0,2,1
1,0,1,2,10.66,15.15,60,0.0,14,0,1,2,1
1,0,1,2,10.66,15.15,56,0.0,6,1,1,2,1
1,0,1,2,11.48,15.91,41,0.0,3,2,1,2,1
1,0,1,2,10.66,15.15,52,0.0,3,3,1,2,1
1,0,1,2,10.66,13.635,65,7.0015,2,4,1,2,1
1,0,1,2,10.66,13.635,65,7.0015,22,5,1,2,1
1,0,1,2,10.66,15.15,56,0.0,90,6,1,2,1
1,0,1,2,9.84,12.88,60,6.0032,280,7,1,2,1
1,0,1,2,9.84,14.395,70,0.0,513,8,1,2,1
1,0,1,2,10.66,14.395,56,6.0032,262,9,1,2,1
1,0,1,2,10.66,13.635,60,8.9981,98,10,1,2,1
1,0,1,2,12.3,15.15,45,11.0014,112,11,1,2,1
1,0,1,2,12.3,14.395,52,15.0013,172,12,1,2,1
1,0,1,2,14.76,16.665,40,16.9979,173,13,1,2,1
1,0,1,1,16.4,20.455,40,15.0013,124,14,1,2,1
1,0,1,2,17.22,21.21,38,30.0026,145,15,1,2,1
1,0,1,1,17.22,21.21,35,19.9995,266,16,1,2,1
1,0,1,1,17.22,21.21,38,23.9994,523,17,1,2,1
1,0,1,2,15.58,19.695,46,19.9995,406,18,1,2,1
1,0,1,2,14.76,17.425,50,11.0014,281,19,1,2,1
1,0,1,2,15.58,19.695,46,8.9981,184,20,1,2,1
1,0,1,2,14.76,18.18,50,7.0015,109,21,1,2,1
1,0,1,2,14.76,18.18,50,7.0015,77,22,1,2,1
1,0,1,2,14.76,18.18,50,6.0032,57,23,1,2,1
1,0,1,1,13.12,17.425,57,0.0,22,0,2,2,1
1,0,1,1,13.94,18.18,53,0.0,5,1,2,2,1
1,0,1,1,12.3,16.665,61,0.0,4,2,2,2,1
1,0,1,1,11.48,15.91,75,0.0,3,3,2,2,1
1,0,1,1,11.48,14.395,70,7.0015,1,4,2,2,1
1,0,1,1,11.48,14.395,70,7.0015,25,5,2,2,1
1,0,1,1,12.3,15.15,61,8.9981,95,6,2,2,1
1,0,1,2,12.3,14.395,65,12.998,321,7,2,2,1
1,0,1,1,13.12,14.395,61,23.9994,515,8,2,2,1
1,0,1,1,13.12,15.15,61,22.0028,231,9,2,2,1
1,0,1,1,13.94,15.15,57,19.9995,120,10,2,2,1
1,0,1,1,14.76,16.665,53,19.0012,138,11,2,2,1
1,0,1,1,15.58,19.695,46,26.0027,163,12,2,2,1
1,0,1,1,16.4,20.455,43,19.0012,170,13,2,2,1
1,0,1,1,17.22,21.21,41,23.9994,134,14,2,2,1
1,0,1,1,17.22,21.21,41,15.0013,171,15,2,2,1
1,0,1,1,17.22,21.21,38,12.998,231,16,2,2,1
1,0,1,1,17.22,21.21,38,12.998,487,17,2,2,1
1,0,1,1,16.4,20.455,40,15.0013,468,18,2,2,1
1,0,1,1,15.58,19.695,43,11.0014,311,19,2,2,1
1,0,1,1,14.76,17.425,46,11.0014,211,20,2,2,1
1,0,1,1,13.94,16.665,53,11.0014,178,21,2,2,1
1,0,1,1,13.94,17.425,49,7.0015,107,22,2,2,1
1,0,1,1,13.94,17.425,53,6.0032,58,23,2,2,1
1,0,1,2,12.3,15.15,70,8.9981,23,0,3,2,1
1,0,1,2,12.3,16.665,70,0.0,5,1,3,2,1
1,0,1,2,12.3,15.91,70,6.0032,7,2,3,2,1
1,0,1,2,12.3,16.665,61,0.0,1,3,3,2,1
1,0,1,3,12.3,15.91,70,6.0032,3,4,3,2,1
1,0,1,2,12.3,16.665,70,0.0,20,5,3,2,1
1,0,1,2,12.3,15.91,70,6.0032,87,6,3,2,1
1,0,1,2,12.3,15.15,70,8.9981,288,7,3,2,1
1,0,1,2,12.3,15.91,70,6.0032,498,8,3,2,1
1,0,1,2,12.3,15.15,70,11.0014,202,9,3,2,1
1,0,1,3,13.12,16.665,70,8.9981,44,10,3,2,1
1,0,1,3,13.12,16.665,70,7.0015,71,11,3,2,1
1,0,1,3,13.12,16.665,76,6.0032,45,12,3,2,1
1,0,1,3,13.94,15.91,71,16.9979,64,13,3,2,1
1,0,1,3,13.12,15.91,81,12.998,31,14,3,2,1
1,0,1,3,13.94,18.18,76,0.0,53,15,3,2,1
1,0,1,3,13.94,18.18,81,0.0,118,16,3,2,1
1,0,1,3,13.94,18.18,87,0.0,289,17,3,2,1
1,0,1,3,13.94,16.665,87,8.9981,353,18,3,2,1
1,0,1,2,13.12,15.91,87,11.0014,258,19,3,2,1
1,0,1,2,13.12,16.665,87,8.9981,216,20,3,2,1
1,0,1,2,13.94,17.425,81,7.0015,145,21,3,2,1
1,0,1,2,13.12,17.425,81,0.0,111,22,3,2,1
1,0,1,1,13.12,16.665,81,6.0032,73,23,3,2,1
1,0,1,2,12.3,16.665,87,0.0,34,0,4,2,1
1,0,1,2,12.3,16.665,93,0.0,18,1,4,2,1
1,0,1,2,12.3,15.91,93,7.0015,12,2,4,2,1
1,0,1,2,11.48,14.395,93,7.0015,1,3,4,2,1
1,0,1,2,11.48,13.635,93,12.998,1,4,4,2,1
1,0,1,2,11.48,13.635,93,11.0014,16,5,4,2,1
1,0,1,2,11.48,14.395,96,8.9981,71,6,4,2,1
1,0,1,2,11.48,14.395,93,7.0015,226,7,4,2,1
1,0,1,2,10.66,15.15,100,0.0,520,8,4,2,1
1,0,1,2,10.66,15.15,100,0.0,283,9,4,2,1
1,0,1,1,13.94,15.91,71,19.0012,116,10,4,2,1
1,0,1,1,14.76,16.665,62,27.9993,142,11,4,2,1
1,0,1,1,15.58,19.695,46,26.0027,198,12,4,2,1
1,0,1,1,16.4,20.455,43,23.9994,205,13,4,2,1
1,0,1,1,16.4,20.455,37,23.9994,170,14,4,2,1
1,0,1,1,17.22,21.21,35,27.9993,221,15,4,2,1
1,0,1,1,17.22,21.21,32,19.9995,307,16,4,2,1
1,0,1,1,17.22,21.21,32,22.0028,465,17,4,2,1
1,0,1,1,16.4,20.455,35,16.9979,377,18,4,2,1
1,0,1,1,15.58,19.695,37,15.0013,282,19,4,2,1
1,0,1,1,16.4,20.455,35,12.998,171,20,4,2,1
1,0,1,1,15.58,19.695,37,12.998,129,21,4,2,1
1,0,1,1,14.76,17.425,40,15.0013,107,22,4,2,1
1,0,1,1,14.76,17.425,40,12.998,82,23,4,2,1
1,0,0,1,13.94,16.665,42,11.0014,86,0,5,2,1
1,0,0,1,13.12,15.91,49,11.0014,45,1,5,2,1
1,0,0,1,12.3,14.395,61,16.9979,45,2,5,2,1
1,0,0,1,11.48,14.395,65,7.0015,18,3,5,2,1
1,0,0,1,10.66,15.15,70,0.0,7,4,5,2,1
1,0,0,1,9.84,12.88,70,6.0032,1,5,5,2,1
1,0,0,1,9.84,14.395,70,0.0,9,6,5,2,1
1,0,0,1,9.84,14.395,70,0.0,41,7,5,2,1
1,0,0,1,9.02,13.635,87,0.0,102,8,5,2,1
1,0,0,1,9.02,12.12,80,7.0015,138,9,5,2,1
1,0,0,1,10.66,13.635,81,7.0015,205,10,5,2,1
1,0,0,1,13.12,16.665,57,8.9981,286,11,5,2,1
1,0,0,1,14.76,17.425,43,12.998,369,12,5,2,1
1,0,0,1,16.4,20.455,43,19.0012,384,13,5,2,1
1,0,0,1,18.04,21.97,35,23.9994,427,14,5,2,1
1,0,0,1,17.22,21.21,41,16.9979,499,15,5,2,1
1,0,0,1,18.04,21.97,44,22.0028,404,16,5,2,1
1,0,0,1,19.68,23.485,36,19.0012,364,17,5,2,1
1,0,0,1,18.86,22.725,38,19.9995,246,18,5,2,1
1,0,0,1,18.04,21.97,44,11.0014,188,19,5,2,1
1,0,0,1,18.04,21.97,44,11.0014,148,20,5,2,1
1,0,0,1,18.04,21.97,33,19.9995,114,21,5,2,1
1,0,0,1,16.4,20.455,40,30.0026,118,22,5,2,1
1,0,0,2,14.76,16.665,40,26.0027,74,23,5,2,1
1,0,0,2,13.94,15.15,39,23.9994,74,0,6,2,1
1,0,0,2,13.12,15.15,39,16.9979,72,1,6,2,1
1,0,0,2,12.3,14.395,36,19.0012,48,2,6,2,1
1,0,0,2,12.3,14.395,36,15.0013,15,3,6,2,1
1,0,0,2,11.48,12.88,41,26.0027,3,4,6,2,1
1,0,0,2,10.66,11.365,48,19.9995,2,5,6,2,1
1,0,0,1,9.84,10.605,52,22.0028,5,6,6,2,1
1,0,0,2,9.84,10.605,52,19.0012,14,7,6,2,1
1,0,0,2,9.84,11.365,56,12.998,56,8,6,2,1
1,0,0,2,9.84,11.365,56,16.9979,93,9,6,2,1
1,0,0,2,10.66,12.12,52,16.9979,191,10,6,2,1
1,0,0,2,10.66,11.365,56,22.0028,226,11,6,2,1
1,0,0,2,11.48,13.635,52,16.9979,255,12,6,2,1
1,0,0,1,12.3,15.15,49,11.0014,261,13,6,2,1
1,0,0,2,13.12,15.91,45,12.998,237,14,6,2,1
1,0,0,2,12.3,14.395,49,12.998,253,15,6,2,1
1,0,0,2,13.12,15.15,45,19.0012,212,16,6,2,1
1,0,0,2,12.3,14.395,49,16.9979,157,17,6,2,1
1,0,0,2,12.3,13.635,49,22.0028,167,18,6,2,1
1,0,0,2,12.3,14.395,52,16.9979,119,19,6,2,1
1,0,0,2,12.3,14.395,52,19.0012,103,20,6,2,1
1,0,0,3,10.66,12.88,65,11.0014,36,21,6,2,1
1,0,0,3,9.84,12.88,75,6.0032,55,22,6,2,1
1,0,0,2,9.02,11.365,93,11.0014,35,23,6,2,1
1,0,1,2,17.22,21.21,94,0.0,11,0,3,3,1
1,0,1,3,18.86,22.725,94,7.0015,12,1,3,3,1
1,0,1,2,18.86,22.725,94,19.0012,6,2,3,3,1
1,0,1,1,18.86,22.725,94,15.0013,3,3,3,3,1
1,0,1,1,19.68,23.485,88,12.998,5,4,3,3,1
1,0,1,1,19.68,23.485,88,11.0014,18,5,3,3,1
1,0,1,2,17.22,21.21,94,0.0,109,6,3,3,1
1,0,1,2,18.04,21.97,94,8.9981,304,7,3,3,1
1,0,1,1,17.22,21.21,94,8.9981,594,8,3,3,1
1,0,1,1,18.86,22.725,77,16.9979,286,9,3,3,1
1,0,1,1,21.32,25.0,55,11.0014,133,10,3,3,1
1,0,1,1,22.96,26.515,43,12.998,168,11,3,3,1
1,0,1,1,22.96,26.515,37,15.0013,220,12,3,3,1
1,0,1,1,23.78,27.275,32,16.9979,211,13,3,3,1
1,0,1,1,23.78,27.275,35,15.0013,211,14,3,3,1
1,0,1,1,24.6,31.06,31,16.9979,223,15,3,3,1
1,0,1,1,23.78,27.275,32,19.9995,361,16,3,3,1
1,0,1,1,22.96,26.515,35,19.9995,600,17,3,3,1
1,0,1,1,22.14,25.76,34,23.9994,525,18,3,3,1
1,0,1,1,19.68,23.485,41,22.0028,328,19,3,3,1
1,0,1,1,18.04,21.97,44,27.9993,254,20,3,3,1
1,0,1,1,17.22,21.21,47,31.0009,197,21,3,3,1
1,0,1,1,15.58,19.695,50,16.9979,126,22,3,3,1
1,0,1,1,14.76,17.425,50,15.0013,85,23,3,3,1
1,0,1,1,13.94,16.665,53,11.0014,46,0,4,3,1
1,0,1,1,13.94,15.91,49,15.0013,20,1,4,3,1
1,0,1,1,13.94,15.91,53,19.0012,6,2,4,3,1
1,0,1,1,13.12,15.91,57,12.998,3,3,4,3,1
1,0,1,1,13.12,17.425,61,0.0,2,4,4,3,1
1,0,1,1,12.3,16.665,70,0.0,24,5,4,3,1
1,0,1,1,12.3,16.665,70,0.0,92,6,4,3,1
1,0,1,1,12.3,16.665,70,0.0,262,7,4,3,1
1,0,1,1,11.48,15.15,75,6.0032,549,8,4,3,1
1,0,1,1,12.3,16.665,81,0.0,314,9,4,3,1
1,0,1,1,14.76,17.425,50,11.0014,132,10,4,3,1
1,0,1,1,15.58,19.695,46,12.998,194,11,4,3,1
1,0,1,1,16.4,20.455,43,11.0014,234,12,4,3,1
1,0,1,1,17.22,21.21,44,15.0013,222,13,4,3,1
1,0,1,2,18.04,21.97,44,19.0012,205,14,4,3,1
1,0,1,2,17.22,21.21,50,19.9995,78,15,4,3,1
1,0,1,3,16.4,20.455,58,19.9995,50,16,4,3,1
1,0,1,3,14.76,17.425,81,15.0013,128,17,4,3,1
1,0,1,3,14.76,17.425,87,12.998,160,18,4,3,1
1,0,1,3,14.76,17.425,87,12.998,174,19,4,3,1
1,0,1,2,14.76,17.425,87,12.998,100,20,4,3,1
1,0,1,3,14.76,18.18,87,6.0032,101,21,4,3,1
1,0,1,2,14.76,18.94,87,0.0,75,22,4,3,1
1,0,1,2,14.76,18.94,87,0.0,23,23,4,3,1
1,0,0,3,14.76,18.18,93,6.0032,22,0,5,3,1
1,0,0,3,14.76,18.94,93,0.0,44,1,5,3,1
1,0,0,3,14.76,18.18,93,6.0032,38,2,5,3,1
1,0,0,2,14.76,17.425,93,11.0014,21,3,5,3,1
1,0,0,2,14.76,17.425,93,12.998,2,4,5,3,1
1,0,0,2,14.76,18.18,93,6.0032,2,5,5,3,1
1,0,0,2,14.76,18.18,93,6.0032,7,6,5,3,1
1,0,0,2,14.76,17.425,93,8.9981,16,7,5,3,1
1,0,0,3,14.76,18.94,93,0.0,48,8,5,3,1
1,0,0,3,15.58,19.695,87,6.0032,94,9,5,3,1
1,0,0,2,16.4,20.455,87,0.0,168,10,5,3,1
1,0,0,2,16.4,20.455,87,6.0032,214,11,5,3,1
1,0,0,2,17.22,21.21,67,16.9979,299,12,5,3,1
1,0,0,1,18.04,21.97,51,19.0012,339,13,5,3,1
1,0,0,2,18.86,22.725,44,23.9994,430,14,5,3,1
1,0,0,1,19.68,23.485,29,19.9995,399,15,5,3,1
1,0,0,1,20.5,24.24,27,19.9995,467,16,5,3,1
1,0,0,1,20.5,24.24,23,22.0028,385,17,5,3,1
1,0,0,1,20.5,24.24,25,16.9979,303,18,5,3,1
1,0,0,1,18.86,22.725,33,11.0014,225,19,5,3,1
1,0,0,1,18.04,21.97,30,8.9981,149,20,5,3,1
1,0,0,1,18.86,22.725,19,22.0028,154,21,5,3,1
1,0,0,1,18.04,21.97,21,8.9981,134,22,5,3,1
1,0,0,1,17.22,21.21,24,0.0,106,23,5,3,1
1,0,0,2,16.4,20.455,30,23.9994,72,0,6,3,1
1,0,0,2,15.58,19.695,34,12.998,76,1,6,3,1
1,0,0,2,14.76,17.425,40,11.0014,80,2,6,3,1
1,0,0,2,14.76,17.425,43,8.9981,26,3,6,3,1
1,0,0,2,13.94,16.665,46,12.998,14,4,6,3,1
1,0,0,2,13.94,15.91,46,15.0013,5,5,6,3,1
1,0,0,2,12.3,13.635,52,19.9995,5,6,6,3,1
1,0,0,2,12.3,13.635,52,19.9995,23,7,6,3,1
1,0,0,1,12.3,13.635,52,22.0028,66,8,6,3,1
1,0,0,1,12.3,13.635,49,30.0026,118,9,6,3,1
1,0,0,1,12.3,13.635,49,22.0028,192,10,6,3,1
1,0,0,1,13.12,14.395,45,26.0027,256,11,6,3,1
1,0,0,1,13.94,15.15,42,23.9994,327,12,6,3,1
1,0,0,1,14.76,16.665,37,23.9994,364,13,6,3,1
1,0,0,1,14.76,16.665,34,23.9994,332,14,6,3,1
1,0,0,1,14.76,15.91,32,35.0008,334,15,6,3,1
1,0,0,1,14.76,15.91,29,32.9975,299,16,6,3,1
1,0,0,1,13.94,14.395,31,36.9974,263,17,6,3,1
1,0,0,1,13.12,13.635,33,40.9973,184,18,6,3,1
1,0,0,1,12.3,12.88,36,32.9975,132,19,6,3,1
1,0,0,1,11.48,13.635,38,16.9979,88,20,6,3,1
1,0,0,1,11.48,13.635,36,15.0013,79,21,6,3,1
1,0,0,1,10.66,12.12,41,16.9979,62,22,6,3,1
1,0,0,1,10.66,12.88,41,12.998,26,23,6,3,1
1,0,1,1,9.84,11.365,44,12.998,17,0,0,3,1
1,0,1,1,9.84,12.12,48,8.9981,6,1,0,3,1
1,0,1,1,9.84,12.12,48,8.9981,4,2,0,3,1
1,0,1,1,9.02,11.365,51,11.0014,1,3,0,3,1
1,0,1,1,8.2,11.365,55,6.0032,1,4,0,3,1
1,0,1,1,8.2,11.365,55,6.0032,18,5,0,3,1
1,0,1,1,7.38,9.85,59,8.9981,91,6,0,3,1
1,0,1,1,7.38,9.85,59,8.9981,260,7,0,3,1
1,0,1,1,8.2,11.365,59,7.0015,428,8,0,3,1
1,0,1,2,9.02,12.88,60,6.0032,197,9,0,3,1
1,0,1,2,9.84,12.88,60,0.0,86,10,0,3,1
1,0,1,2,10.66,13.635,56,8.9981,103,11,0,3,1
1,0,1,2,10.66,15.15,52,0.0,137,12,0,3,1
1,0,1,2,10.66,12.88,55,19.9995,120,13,0,3,1
1,0,1,2,11.48,12.88,57,23.9994,128,14,0,3,1
1,0,1,2,12.3,14.395,53,12.998,130,15,0,3,1
1,0,1,1,12.3,13.635,45,19.9995,210,16,0,3,1
1,0,1,3,12.3,13.635,45,19.9995,387,17,0,3,1
1,0,1,3,11.48,11.365,55,43.9989,375,18,0,3,1
1,0,1,1,10.66,12.88,53,15.0013,226,19,0,3,1
1,0,1,1,10.66,11.365,37,31.0009,179,20,0,3,1
1,0,1,1,10.66,11.365,37,26.0027,120,21,0,3,1
1,0,1,1,9.84,10.605,35,22.0028,78,22,0,3,1
1,0,1,1,9.02,9.09,37,39.0007,31,23,0,3,1
1,0,1,1,9.02,10.605,37,19.9995,8,0,1,3,1
1,0,1,1,8.2,9.85,44,16.9979,6,1,1,3,1
1,0,1,1,8.2,9.85,44,15.0013,4,2,1,3,1
1,0,1,1,7.38,8.335,51,19.0012,1,3,1,3,1
1,0,1,1,7.38,8.335,51,19.9995,3,4,1,3,1
1,0,1,1,7.38,9.09,51,15.0013,25,5,1,3,1
1,0,1,1,7.38,10.605,51,7.0015,102,6,1,3,1
1,0,1,1,6.56,9.09,55,8.9981,275,7,1,3,1
1,0,1,1,6.56,9.09,59,7.0015,501,8,1,3,1
1,0,1,1,9.02,13.635,47,0.0,233,9,1,3,1
1,0,1,1,9.84,12.88,44,0.0,129,10,1,3,1
1,0,1,1,10.66,12.88,41,11.0014,130,11,1,3,1
1,0,1,1,10.66,13.635,41,7.0015,138,12,1,3,1
1,0,1,1,12.3,15.15,39,8.9981,164,13,1,3,1
1,0,1,1,13.12,15.15,36,15.0013,136,14,1,3,1
1,0,1,1,13.94,15.15,36,19.9995,166,15,1,3,1
1,0,1,1,14.76,16.665,32,19.0012,250,16,1,3,1
1,0,1,1,14.76,16.665,34,19.0012,446,17,1,3,1
1,0,1,1,13.94,15.15,42,22.0028,457,18,1,3,1
1,0,1,1,13.94,15.15,46,19.9995,287,19,1,3,1
1,0,1,1,13.12,15.91,49,12.998,187,20,1,3,1
1,0,1,1,13.12,15.91,49,12.998,148,21,1,3,1
1,0,1,1,11.48,13.635,56,11.0014,106,22,1,3,1
1,0,1,1,11.48,13.635,61,15.0013,54,23,1,3,1
1,0,1,1,11.48,12.88,65,19.0012,15,0,2,3,1
1,0,1,1,12.3,13.635,61,19.9995,5,1,2,3,1
1,0,1,1,12.3,14.395,56,19.0012,4,2,2,3,1
1,0,1,1,12.3,13.635,56,23.9994,3,3,2,3,1
1,0,1,1,11.48,12.88,61,22.0028,3,4,2,3,1
1,0,1,1,11.48,12.88,56,19.9995,18,5,2,3,1
1,0,1,1,11.48,12.88,61,26.0027,108,6,2,3,1
1,0,1,1,10.66,11.365,65,26.0027,344,7,2,3,1
1,0,1,1,11.48,12.88,61,19.9995,566,8,2,3,1
1,0,1,1,12.3,13.635,61,22.0028,264,9,2,3,1
1,0,1,1,14.76,16.665,50,19.9995,147,10,2,3,1
1,0,1,1,17.22,21.21,38,19.9995,161,11,2,3,1
